"x","y","centerSPOT","centerx","centery","TF0","TF0_ct","TF1","TF1_ct","TF2","TF2_ct","TF3","TF3_ct"
13592.5696933761,16785.581812345,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
13592.9574267955,16782.4760901895,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
13620.5853555715,16776.2536045311,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
13585.740110558,16822.6997327289,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
13633.8455761958,16768.7518531567,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
13648.1650860875,16791.4507752085,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
13516.4971380957,16802.4988782691,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
13632.5076379328,16708.5672261118,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Cardiomyocytes"
13561.9375055675,16704.5860918345,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
13656.8840093571,16863.0768442394,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
13689.5648115996,16731.6052266617,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Cardiomyocytes"
13702.9169205246,16757.6079334934,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Cardiomyocytes"
13615.4695404702,16678.0263907215,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
13675.8346092462,16703.3329044155,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
13631.1987695537,16670.7557646026,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
13680.1001798043,16883.5762169966,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
13494.8459277312,16866.2531100731,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
13726.1376027452,16760.7055827826,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
13700.1210373409,16704.1322160409,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Cardiomyocytes"
13566.7569902736,16656.9428556896,"13596x16790",13596,16790,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
16247.5569373284,16081.516040547,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
16219.0244645712,16074.5247970305,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16217.2086942231,16072.3476110543,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16177.1319838106,16088.9429287705,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16271.7920613457,16030.7209709539,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
16228.4429798366,16027.0959265665,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
16207.2905072492,16030.7135437158,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16306.55061911,16040.1324318806,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Immature myocardial cells",3,"Endocardial cells"
16261.3638896766,16194.1700059144,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16332.9580264205,16045.2087037981,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16179.4220420345,16028.7620512141,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16329.2725211051,16171.9733477132,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16208.9620147986,16000.9520832349,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16173.6620607758,16182.6063361886,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
16154.4401811081,16041.9820361584,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16140.2136692811,16131.9209206204,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16327.234276221,16199.0315505786,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16373.1449196582,16108.7035866565,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
16377.2587827743,16125.9579007695,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16119.2105035914,16079.4080299411,"16250x16103",16250,16103,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Immature myocardial cells",3,"Endocardial cells"
12386.8948456319,18612.8450921011,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
12396.7029245592,18553.5124356195,"12387x18589",12387,18589,0,"TMSB4X high cells",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
12391.6411603543,18627.3328922421,"12387x18589",12387,18589,0,"TMSB4X high cells",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
12432.1741263914,18577.0042368232,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
12434.4484419422,18601.9710653666,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
12429.3783480282,18615.7672842144,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
12331.1434121371,18561.9017528525,"12387x18589",12387,18589,0,"TMSB4X high cells",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
12448.0010079146,18602.2562949659,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
12452.9950558452,18600.3079042374,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
12327.7061915756,18632.7398499823,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
12382.0138325559,18511.902405952,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
12346.5567076268,18519.9349688688,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
12337.0477700239,18659.2062168981,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
12345.9075902821,18677.7849327228,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
12356.6788488611,18689.0722990354,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
12485.1255898991,18643.0588743601,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
12302.7722006059,18679.9040559689,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
12406.3165622464,18717.1146153079,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
12338.7678610182,18712.1231574142,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
12266.1221631846,18521.8399352687,"12387x18589",12387,18589,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Epi-mesenchymal cells"
14134.2727619093,8502.77341925635,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
14119.8316954337,8530.27141930318,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
14032.9451523996,8463.13363455279,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
14158.1068331481,8498.25699571316,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
14171.8643172638,8458.92913267696,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
14078.2440195723,8397.96118654122,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
14040.1388548332,8540.39464392436,"14095x8477",14095,8477,0,"TMSB4X high cells",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
14198.8930033441,8468.93760559969,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
14053.8497620558,8381.0378005032,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
14192.8019154887,8517.32045514653,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Immature myocardial cells",3,"Endocardial cells"
14061.3955183326,8365.96981042544,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
14029.74329387,8380.80412899762,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
14152.8539937376,8376.06091502501,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
14196.43304422,8411.92974209758,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
14000.2065849182,8395.69674851781,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
13993.8412946328,8393.09456410188,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
14174.2390276251,8586.55254547743,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
14165.9838161022,8361.83173169021,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
14141.3643788897,8348.17677632032,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
14012.4585371261,8586.56847185494,"14095x8477",14095,8477,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
17238.0333425224,14182.3806735637,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
17231.1384522338,14197.9277819176,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
17248.354080624,14141.3313595022,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
17252.8765323825,14202.025041625,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
17238.2081899038,14102.1963900654,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Valve cells",2,"TMSB4X high cells",3,"Cardiomyocytes"
17194.3552374274,14236.1882743794,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
17290.2734724936,14198.6072532972,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
17189.4232555214,14239.4319038269,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Endocardial cells",2,"Valve cells",3,"Cardiomyocytes"
17161.2915556846,14222.8991671513,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Endocardial cells",2,"Valve cells",3,"Cardiomyocytes"
17233.292735758,14256.560555161,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Valve cells",3,"Cardiomyocytes"
17304.8610385584,14108.2923667818,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Endocardial cells",2,"Valve cells",3,"Cardiomyocytes"
17131.3105362644,14225.9702578093,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Endocardial cells",2,"Valve cells",3,"Cardiomyocytes"
17118.0049447442,14127.8473610922,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Endocardial cells",2,"TMSB4X high cells",3,"Cardiomyocytes"
17187.8530085263,14269.1439932759,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Cardiomyocytes"
17258.3962074093,14059.5549747137,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Endocardial cells"
17110.7131216419,14129.2940493759,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Cardiomyocytes"
17198.1103963098,14286.8153163875,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Valve cells",3,"Endocardial cells"
17096.9621696499,14140.6682589632,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Cardiomyocytes"
17320.1650258519,14090.8845221419,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
17146.7050406949,14271.0268923368,"17218x14165",17218,14165,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Endocardial cells"
9969.49697220168,13585.770730419,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
10027.2745056451,13566.5187796103,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
9935.30198526138,13581.9424223231,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
10005.2488074119,13540.0534267428,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Cardiomyocytes"
9930.09700468779,13568.6269715694,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
9926.91745325011,13659.0979845611,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Immature myocardial cells",3,"Endocardial cells"
10066.7485207135,13635.456713445,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Immature myocardial cells",3,"Endocardial cells"
9898.33903968279,13550.3276957077,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Cardiomyocytes",3,"Endocardial cells"
10084.8456819737,13614.8951285167,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
10017.4537364653,13694.8236739064,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Cardiomyocytes",3,"Endocardial cells"
9888.3839456816,13631.1212450341,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Cardiomyocytes",3,"Endocardial cells"
9926.16125309771,13686.6734877938,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
10009.3428540407,13487.9571100038,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Endocardial cells",2,"Immature myocardial cells",3,"Endocardial cells"
10044.6781634298,13690.4681001312,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
10082.5144258176,13528.8078766288,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
9896.73599146479,13678.8599076085,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
10003.09318369,13471.7579645304,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
9863.83396900708,13546.5715969001,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Immature myocardial cells",3,"Endocardial cells"
10085.0570463711,13506.8405101143,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Endocardial cells",2,"Immature myocardial cells",3,"Endocardial cells"
9850.96858463516,13588.0726860829,"9986x13596",9986,13596,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Cardiomyocytes",3,"Endocardial cells"
17245.1776275568,15288.7881543788,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17246.8063822612,15243.0964358868,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Endocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17256.7353803202,15245.4273708329,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Endocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17253.517532785,15309.7348372182,"17216x15273",17216,15273,0,"TMSB4X high cells",1,"Endocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17200.2820681042,15217.8461780273,"17216x15273",17216,15273,0,"TMSB4X high cells",1,"Endocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17158.9113085211,15299.2427598146,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Endocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17274.425468752,15248.373313088,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Endocardial cells",3,"Endocardial cells"
17278.3328485365,15260.252819694,"17216x15273",17216,15273,0,"TMSB4X high cells",1,"Vascular endothelial cells",2,"Endocardial cells",3,"Endocardial cells"
17226.9484519262,15376.3621570006,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Endocardial cells",3,"Endocardial cells"
17113.1371633802,15313.5123790097,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Endocardial cells",3,"Cardiomyocytes"
17322.5994368944,15225.5440852133,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
17128.0682474981,15355.2796950514,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Endocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17164.238301497,15382.1620337198,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Endocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17173.2989300627,15388.9971067538,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Endocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17125.4435428974,15357.2255323597,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Endocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17248.5916688521,15152.9586240592,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Endocardial cells",3,"Endocardial cells"
17184.5260731424,15395.6075776012,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Endocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17092.7289855722,15231.7508841456,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Endocardial cells",3,"Endocardial cells"
17239.0459113353,15403.5422054207,"17216x15273",17216,15273,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Endocardial cells",3,"Endocardial cells"
17314.2388281714,15364.93263061,"17216x15273",17216,15273,0,"Endocardial cells",1,"Vascular endothelial cells",2,"Endocardial cells",3,"Endocardial cells"
17710.8187847109,10850.2602287832,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17707.3016779689,10820.0340568942,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17695.7139325038,10885.5516669033,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17744.6991684197,10871.8588356628,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17668.7243872621,10808.5491169337,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
17664.1633499017,10792.7077212904,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17742.6936126479,10894.1948816731,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17686.1268557474,10905.2996811382,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
17658.575820923,10768.171639998,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17793.949280031,10824.0992226006,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
17696.0442399245,10935.1645162009,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17644.3253051244,10913.3624520374,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
17775.4070199765,10764.1084615554,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17784.2063035697,10913.0394873131,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
17796.8474012031,10782.0846686814,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17763.1389533947,10942.5423450569,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
17823.4328562499,10819.8675743788,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17820.5435239799,10787.2019478316,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
17766.8263521061,10956.1111162246,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17712.9684231334,10976.3411104621,"17707x10840",17707,10840,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
17473.3841668961,12381.7342289496,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
17494.3506103435,12380.435669288,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17447.2023375563,12399.7006881672,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17452.1364530211,12308.444115463,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17402.0526055615,12339.1875060739,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17440.2071444849,12299.2697875526,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17419.0521531678,12426.1867414595,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17509.3374340948,12286.3172574914,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Cardiomyocytes"
17563.7305890111,12352.4947120852,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
17527.4551583199,12452.167558926,"17463x12364",17463,12364,0,"Endocardial cells",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
17433.3451444401,12258.8521573357,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17542.2013147076,12440.4911675076,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17427.1078744857,12468.255382695,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
17577.0937782331,12331.7594761685,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
17484.3579174478,12242.9348412872,"17463x12364",17463,12364,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
