"x","y","Cardiomyocytes","Fibroblast cells","TMSB4X high cells","Valve cells","Erythrocytes","Endocardial cells","Epi-epithelial cells","Epi-mesenchymal cells","Immature myocardial cells","Macrophages","Vascular endothelial cells","Mural cells"
9856,10717,0.958233501673795,3.84545334233201e-17,5.7887826074627e-13,7.78899316734916e-20,0.000513459362960967,1.42633589843342e-05,2.24613997197895e-28,3.01964318016997e-30,0.00408247813457081,0.0366692981814204,0.000486999287690004,1.01823342172493e-26
15125,12635,0.616281440776816,0.000285844931240246,6.79795010244494e-31,0.130422624275122,7.51861732496102e-75,0.102536418256066,0.0570191238640321,4.49314878090212e-10,8.75210256834445e-05,0.0209293348442603,0.0466666574701889,0.0257710341072767
13881,13843,0.849017247789701,0.015807285047922,0.000448438162429061,0.0427521980454426,0.00347508731323785,0.0219605064142337,0.00833651455816903,1.90687370268682e-10,0.00610838678727755,0.0494219763295803,0.00266955779668041,2.80156463940437e-06
14440,16253,0.933680439239113,0.000103752937250096,2.15650965766184e-12,0.0137989342676392,0.00173169393402053,0.00205033452303793,0.00318878619003057,1.40629993118313e-12,0.000667739576224472,0.0271526365007892,0.0176245671502024,1.1156781298611e-06
13038,8059,0.933430054943647,7.98865059599293e-24,2.80509621519591e-25,8.58976968694383e-19,9.81299828137891e-34,1.47387166873326e-10,1.62573705023265e-30,4.8134020260593e-19,0.0053547726327414,0.0612151722762249,6.76116766648239e-17,6.18345598536742e-26
12629,11676,0.912567956688135,2.48515176251042e-08,2.6504765198817e-21,0.001594720648554,5.28761787500892e-51,2.6006644482726e-16,3.8645375613069e-29,9.74053303045627e-20,0.0097487132674331,0.0760885813345217,3.36293076650301e-31,3.20983831083537e-09
9436,8548,0.94743991251162,3.21356669683377e-10,5.33914283558323e-11,3.72805147071759e-15,0.000523634525469079,0.000529259414728139,2.20868377047487e-22,7.28903048054779e-20,0.00949816197080829,0.0419309159949078,7.81152077150327e-05,4.11124260981141e-19
17622,14077,0.869713155524381,0.0023496160587014,9.44012652580092e-09,0.0328284681035608,0.00242853637596944,0.0784286454125011,0.00233305607912875,2.54215958117671e-09,0.000881721057404894,0.011036708472291,8.95949108231159e-12,8.09248158183106e-08
17335,9255,0.946380217275831,5.74785427391368e-20,1.10569070113508e-19,2.60923316574322e-22,9.0359602417164e-24,1.21527819513638e-05,4.17372309655868e-32,4.89356270148751e-28,0.00315219754190998,0.0496755869136513,0.000779845486656755,1.56824420531171e-24
11237,8303,0.923416384364661,2.3061083785705e-06,3.82855932065451e-15,0.0384220377330636,1.27428235980355e-29,0.00150126447360392,7.44017015416087e-07,4.44097858251807e-11,0.00168170419115246,0.0349755158886633,1.53754245299236e-10,4.3025293607537e-08
12761,8059,0.960154434707664,1.10347082694368e-10,4.20203436260175e-14,8.22431215341341e-12,1.64523539807261e-19,1.06760897753262e-05,1.17810268723746e-18,6.44289183315515e-20,0.000135383458106369,0.0396994758977384,2.9727300148799e-08,8.02210411580173e-13
8750,11684,0.947095675000556,2.83396210395941e-17,7.44148213190485e-17,1.23536078185566e-14,2.2889300911073e-33,8.07433761569109e-11,3.87757036391903e-43,2.49358808679097e-30,0.00940989100504101,0.0434944339136466,2.46447211664098e-23,6.92600750196142e-23
13471,16978,0.89981584741861,0.00267157344134767,7.4979898751207e-15,0.0155715090999709,1.01077122742279e-20,0.00696804099118465,0.00668804365312094,8.0257956355779e-13,4.44981220607166e-05,0.00847034342023886,0.0588870833502877,0.000883060502368168
16227,9258,0.947876458217399,5.97766160069741e-06,1.77036710749563e-20,0.00631850143899801,6.23013890853225e-25,3.22194016388519e-05,6.60015090040998e-21,6.06150469527968e-19,0.000937495001167203,0.0385961335606919,0.00622988978573822,3.32493276578115e-06
11663,13365,0.764701436548983,2.38203797902144e-08,1.03372560489802e-23,0.0771349252697117,9.04509099837297e-61,0.0853684825117936,0.0138364638443452,1.12085162467321e-07,0.00130168959363295,0.0574306753931349,0.000187364315293348,3.88266175624143e-05
10405,7823,0.925052268189597,9.67132822605842e-07,2.22055357686018e-16,0.0148801704476524,6.12795798028333e-20,0.00113296405570547,1.25306692800388e-06,1.94529752907054e-11,0.000892771478456253,0.0580377825917608,1.82086893375333e-06,2.14869036583928e-09
18037,13835,0.989018735610229,1.69055048967569e-45,2.20466575768577e-28,9.94819089911116e-43,1.14404576801562e-44,9.02528433686547e-07,1.61501956907694e-38,2.11651350723796e-51,0.00969822915168553,0.00128201086855826,1.21841093529547e-07,1.27537795109223e-60
16097,13357,0.965399170053448,9.24292102422261e-07,6.94008346365477e-16,0.00136601896541328,2.81573461945266e-08,0.00110727331858194,1.08410637154506e-10,5.84534133080031e-08,0.000487279090410828,0.0269535358885012,0.00468571129331979,3.7905151812349e-10
9020,8308,0.948335966539951,9.35419895644587e-05,2.18140201311938e-18,0.00114045641012175,0.000476120394900728,3.87384981300537e-11,3.92486604748988e-28,1.14541000543967e-21,0.0009798705163291,0.0489740117262883,4.4459970435538e-20,3.23841061328375e-08
8898,16746,0.954531599722256,1.50143333044057e-11,4.48600467902115e-12,4.8719688003502e-13,3.17400575460031e-12,0.0379415692923835,4.19363930025405e-19,1.1427699783299e-26,0.000390643936565659,0.00673599993891716,0.000400187086716079,1.40086122172363e-17
14838,7814,0.962079409700676,9.51661355997479e-20,2.1203627182881e-17,5.83688607258144e-18,4.00819001822647e-53,3.16766855140066e-08,2.45957009062836e-39,2.35973720317491e-32,0.00118846202490336,0.0367320965977352,1.2481136540673e-16,5.77270850544882e-21
11508,5410,0.946808397603053,9.17425903217579e-21,1.09221172915326e-22,3.69082512918976e-14,1.18216986337216e-42,8.07468791320006e-10,2.31769646632833e-17,2.11852328757787e-24,0.0119305343465238,0.0412608747044743,1.92538442853346e-07,1.53884205237493e-21
16652,13838,0.926492187276712,3.70723072417211e-07,0.00176656889124767,0.00103239281981438,0.0100004462329374,0.0319281701155858,1.09090407657321e-11,6.00043415766612e-16,0.00418836118949114,0.012857828470438,0.0117330550469131,6.1922287877346e-07
17343,13113,0.982227940671418,1.80839635760704e-05,1.64726282683337e-21,0.000305363294548478,2.86066765751456e-74,0.000916467435228575,1.38810541271191e-13,1.10574305950445e-20,0.000136110387999363,0.00703461047452,0.00936142374731854,2.5252436396816e-11
8745,9273,0.948107816898305,7.89278991714242e-21,2.0557787778879e-23,3.18055378209181e-20,3.20685133019058e-37,1.90318878801525e-14,2.22054063366103e-34,2.32272784013859e-30,0.0023363046092917,0.0495558784923838,3.00455019472862e-29,6.11383875689827e-27
7917,11203,0.941526845422517,7.26023251405597e-13,1.06330592847685e-07,9.98930347443113e-17,0.00152209393887292,2.42327936921632e-05,4.70031820765994e-20,4.1607492074642e-26,0.00982751660115695,0.0470375425143124,6.16623981294162e-05,1.65452448911865e-21
14017,12637,0.920929476364285,0.00120956270709246,4.11361051442203e-16,0.0205073248921379,6.12772412387157e-36,0.00323535343466938,0.00572397627824512,7.6234569963657e-13,8.89104441909718e-05,0.0325414063003609,0.00957534960479617,0.00618863997345973
12640,16980,0.946227216894037,2.21585349912257e-07,8.77545632603684e-23,0.015913035070929,1.91066309620208e-27,0.0149745007977015,2.20786633086668e-12,4.04982424539691e-19,8.67058481974963e-06,0.0195489316411446,5.14098733781151e-06,0.00332228243647277
16083,6606,0.929367353862438,3.28497685353605e-05,2.38598801956536e-16,0.0164759469372111,2.16430957477413e-29,2.94964572330112e-09,8.96277808292781e-08,4.72713836724331e-14,0.00402536978042114,0.0495289261122061,3.57795866268089e-09,0.000569457383755475
13039,8541,0.933138923614007,6.21870738581861e-19,5.2479982969476e-23,2.31223277340778e-19,8.13887450030218e-47,6.72292137171584e-13,8.39678931552049e-47,2.48653257247284e-32,0.0141134407872613,0.0527476355980599,2.21352550422507e-29,6.02537566416439e-24
10264,6618,0.953370647600107,0.000629355316626848,5.97093352082004e-10,0.000328316200400055,0.000338595368111336,1.90403004149277e-05,5.12656374973253e-22,9.63117559315106e-16,0.000880942404827822,0.0434692185323647,0.000963883581911919,9.8140910430834e-11
17336,9738,0.955381292303387,7.05089630554311e-18,2.00279424999897e-16,2.18280234861273e-15,7.19113527156924e-34,3.6017939799454e-07,5.18476641256038e-34,4.57015077594484e-28,0.0041313976848442,0.0396649967559271,0.000821953076441073,1.61573850645582e-24
10132,10234,0.950470877337931,3.4654571237408e-33,2.00566204664178e-30,1.5587816044491e-34,3.1019410632527e-59,6.72849850765088e-19,7.43158203020336e-42,1.71863731629907e-48,0.000809128477091635,0.0487199941849776,8.3247050923175e-39,2.87719099333516e-32
12638,16016,0.883620924998077,1.55030163098681e-09,2.29553592551669e-14,0.0315858464151409,2.05468548002003e-26,0.0445056029737588,0.000319495380944626,4.18454265973926e-16,0.00262184600819993,0.03083689382084,0.00650832576296317,1.06308975049833e-06
15539,11429,0.94986917620124,2.19394861997426e-15,1.03317043424444e-21,1.07313733795164e-12,6.1115389740431e-37,1.29582718876376e-12,1.99053838600027e-17,7.01472218259433e-24,0.00200900364773142,0.0481218201486578,2.77027190595329e-20,9.55085322540181e-18
11652,8061,0.827377096423503,5.48244112876759e-06,1.30306783725077e-05,0.0510571854139966,2.62483472469055e-11,0.0483100415852909,0.000461382189647824,1.49406702315751e-06,0.0243279302509839,0.0484269721197584,1.13539124699506e-09,1.93836686550195e-05
13882,14325,0.795730385874986,3.02573341818524e-10,2.626732216483e-36,0.120802433433286,1.37028538622409e-93,5.89682876545776e-08,0.0203873676469885,4.10858559295086e-07,0.0247698496659355,0.0206627473701161,6.11163863213921e-47,0.0176467458792683
12086,16981,0.939560132105187,3.68849184453206e-08,1.15194271216062e-26,0.0473961500127808,8.94884436170648e-83,0.000729211490593837,6.63467013205869e-05,2.47772896302542e-08,0.000662414036665296,0.0114870947590308,6.5528984544735e-06,9.20363337590743e-05
10696,15055,0.862339974586602,2.79465495539185e-07,8.5368015763875e-17,0.0559444065010452,1.65161875153936e-45,0.0635859961555273,0.00966191620519048,2.3282791153339e-11,0.000166644853934841,0.00824897470151816,5.13292133009101e-05,4.78294102408061e-07
15821,13839,0.921279301029583,4.62000648926488e-10,2.02436401515982e-07,6.27892084729726e-10,0.000791546014814984,0.0268288954784602,0.00684081291149351,6.44474599209775e-17,0.000433395773769288,0.0350338871079636,0.0087919563530633,1.80455779894063e-09
9848,6860,0.922157719655755,1.32000827550406e-06,2.66220355853396e-18,0.000477472761438492,1.76250081090634e-44,1.79059049002123e-07,3.82095968147192e-31,2.80160885407769e-22,0.0196629066793317,0.0577002350091418,1.81890218994549e-24,1.66827008060327e-07
10700,16984,0.969750298697865,2.33073094853245e-14,1.39811376671438e-12,1.7834149818665e-13,2.31547175040113e-27,0.000214745927788907,1.74944357014899e-24,7.98912467802724e-28,0.00109602997717032,0.0269848473929942,0.00195407800258145,1.50295418634965e-20
14995,16734,0.93567391259153,2.05917062477481e-05,5.06622058473028e-19,0.0178702009084262,1.46366704389806e-29,0.0163952586061908,3.13507892333495e-09,6.61068274513855e-10,0.000133089361362209,0.0299060701803011,8.72666177224927e-07,1.83617882101093e-10
13867,7093,0.934692927301541,6.22205982267206e-17,5.90430310199954e-22,1.10556529242617e-16,1.22111039595814e-65,3.67070722150049e-11,1.25371708566339e-33,8.68628142402176e-26,0.0172480282652573,0.0480590443964948,1.38062528411715e-20,2.27815259983038e-19
11646,5168,0.946406988635426,5.00873220416348e-23,1.99590626893194e-19,6.09415507000839e-22,3.33813183337348e-30,2.19470007511986e-12,1.02617484011955e-47,2.74560247632123e-33,0.00739689145615531,0.0461961199062241,6.31274608514404e-23,2.80922946178448e-25
7784,13855,0.914523473437511,1.15030394615087e-08,1.24478943327709e-22,0.00515463159988684,3.68553397060488e-46,7.38879480839807e-10,1.40239184620615e-08,5.75070125676743e-13,0.0289658380816469,0.0500304011169331,1.54648700867029e-20,0.0013256294976099
10816,5652,0.930767780136564,2.57801555744501e-09,7.22468454107643e-08,5.92262616275079e-08,0.00275423614522423,0.000395884040772621,1.17119162598848e-12,1.55406715126694e-17,0.0131247450554369,0.0529572050206012,1.55491070354492e-08,7.24011850870587e-19
10266,7582,0.937623866123743,7.01739222005063e-07,1.79472641354255e-17,0.00227703657293416,1.41200667375282e-33,0.000322339430945363,9.12997283203104e-13,5.96509842998888e-15,0.00166399827959755,0.0541514310639349,0.00396062678743201,1.27188803044753e-12
10281,15297,0.835189817592679,3.11823029801298e-06,2.83936528010899e-18,0.0812142350253935,3.0918139676135e-31,0.0345832609326773,0.0127240339140143,5.33178709297555e-05,0.000865398447572882,0.024220682450122,0.00932966798517593,0.00181646755113765
15392,7331,0.950651540546714,0.00464668937979321,6.45546647731854e-11,0.00148155787962699,2.29422565966302e-28,1.42522733900123e-05,2.74758757791464e-10,2.34976266908095e-17,0.000576557414563141,0.0357544189212709,0.00446964567880219,0.0024053375665258
11253,16500,0.950224248435771,7.89255710792383e-12,5.33475618213029e-14,0.00137639525031471,8.11318946637777e-41,0.020033328665239,6.59817540959345e-06,9.30125412669028e-15,0.000968125252795472,0.0273913042124827,3.16602085843048e-14,7.97474933850965e-16
11810,17464,0.970626521467978,1.6291051841319e-09,1.15160027947596e-24,0.00916573287812982,6.43645123565556e-32,0.00011243318041849,0.00529932041895237,2.23532201145986e-07,0.000110952480085459,0.0146842343557472,1.73727947977395e-11,5.80040009422561e-07
12492,12399,0.903719115139813,7.62304331923887e-20,2.44389433932972e-16,4.50310592575212e-16,1.68478168549055e-08,2.15102070237132e-08,5.3331253356554e-27,3.44672759020431e-16,0.0463185650699154,0.0499622814322465,4.08344754855799e-16,4.53630365825286e-25
14580,16976,0.925135065646584,5.53055658892653e-13,4.60081274543273e-11,0.0131274410648875,7.42676942062107e-77,0.0471509213378001,6.14715920809598e-05,2.95530998866512e-17,0.00503351241078352,0.00949158765442751,2.46865653605398e-10,9.09079765253202e-15
16360,6605,0.842991878981922,0.00173857961646951,3.42951413578507e-11,0.0571200184221597,1.50354177293229e-18,0.00726669003268602,0.0194703616821037,2.06654721801744e-09,0.00158036361917352,0.0563529801259739,0.0133692472024513,0.000109878216218265
12894,5407,0.95579668725619,9.72010509574851e-12,3.63600719729881e-14,0.00127595802573476,2.1519550186955e-44,3.99792229534731e-08,9.24036152422245e-22,7.60865853121764e-15,0.000513446778414082,0.0424138679463868,2.41621759287833e-16,4.28736877613425e-12
17763,15282,0.938976884071081,0.00603021153953633,1.10335790599727e-10,0.0175143021528603,1.10887900261863e-29,0.00930556058225688,0.00192844913563099,0.00281549071181019,2.58366496653086e-06,3.0253517258811e-12,0.0234146443002024,1.18737282941554e-05
14574,14083,0.978911337491212,8.21314785814831e-16,1.03364184388328e-14,7.62680919743205e-09,4.41543691560201e-39,0.00257919099062754,6.25714020710971e-05,1.44276432739415e-06,0.000635344901427759,0.0174372043898109,0.000372900433703204,1.84895848500834e-18
13182,10710,0.949221893073337,2.10064972839523e-12,2.52919071506143e-23,0.00206248495895143,4.54323981889795e-63,5.34512998416848e-07,1.75555218693141e-31,7.35488112565729e-25,0.00730434921861963,0.0414107350318944,7.35888039635066e-14,3.20202487138395e-09
14835,5885,0.947984745565191,6.53324861167215e-21,2.28187002217771e-23,2.80619664199442e-17,2.07156495066057e-51,2.36241613838918e-14,1.05172463086894e-45,2.68750700253665e-32,0.0030710286698999,0.0489442257648852,2.28467487399621e-33,8.38276708684984e-22
17477,10943,0.972631290756739,1.47971941351431e-26,8.76723702955158e-33,1.30357211323503e-17,1.66813939867255e-67,1.21990488674205e-09,1.75427824257372e-40,4.03048725626251e-36,0.00054671560397388,0.0251610561692728,0.00166093625010985,2.03964936593884e-30
8888,11442,0.937424946541064,7.65447914309161e-17,5.63231474181792e-21,4.5366789087118e-12,1.76443025762292e-34,6.01782682284636e-11,4.86173944869985e-50,1.71909949019879e-25,0.00483827716045747,0.057736776233761,2.20517215270765e-15,5.65457532106955e-27
14281,6369,0.934856547342724,1.20903399834416e-12,1.73706007294546e-20,0.00300215584160003,3.71681265331454e-31,3.03925190973258e-10,2.36280694267356e-17,1.9766571175078e-14,0.000102284523170387,0.0620390058703844,6.11696616823912e-09,1.11102956907369e-15
11669,16259,0.923624085333883,0.000384512386273311,4.61899804374888e-12,0.0256175054443743,3.28593581490967e-26,0.0305653069541797,0.00927190122623371,1.74229401402092e-10,0.00109555284745495,0.00943354705060924,1.48172019399933e-13,7.58857799540175e-06
14431,11913,0.045709450802736,3.13501499994274e-07,6.1556589308659e-33,0.672031732794762,1.89779990060941e-37,1.27621465690631e-17,0.0565806977623075,0.109415104373257,0.0623073048405291,0.00707884519934763,2.87278741468305e-38,0.0468765507255598
8889,11925,0.931828076532801,2.1535305606089e-18,9.10951347859788e-23,3.49789999743127e-12,3.34273753318451e-49,5.60689799229023e-14,8.3786849703278e-40,9.76193107472967e-25,0.0150478667105919,0.0531240567530527,9.68725845331778e-28,1.7679524635615e-16
16237,14080,0.901425505334614,0.000607008953732704,0.0122419463679787,0.00213533219861624,0.00352335870467265,0.044227781550967,0.00011228858215787,1.86960524394133e-06,0.000605975840935353,0.00995442245639255,0.0167922591421888,0.00837225126249982
11665,14330,0.0483375619202842,9.14629568368037e-05,5.07946014080889e-09,0.445964930406787,2.81915503305184e-18,0.198233570734523,0.0848829935641026,0.00242325086287534,0.0118385413120091,0.060126368990879,6.33750729731192e-12,0.148101314165905
15957,12634,0.891921266480682,0.00849877790434893,1.24020611478668e-07,0.0195835903596523,0.00767021633205279,0.0195951790255744,0.00535085242857952,6.79206549626452e-06,0.0012931457857649,0.0405556984071601,0.00545007834605845,7.42788440187376e-05
14561,7815,0.958140542144285,2.13667501573641e-17,1.83770924353226e-15,2.39167870862621e-15,4.82566368739214e-34,0.00025327235582676,1.35452964866212e-33,1.9226745972457e-24,0.00430527079229706,0.0373008245590258,9.01485609523583e-08,1.88842073146503e-18
9451,15781,0.9220696912647,9.69021019903088e-07,7.39531718007676e-20,0.0424523174150946,9.24887315028306e-14,0.000441483366791096,0.00018566037315336,6.04685322801239e-12,0.00108965017020392,0.0301977977134052,0.0035624265026828,4.16680985409738e-09
16374,13356,0.978017157013446,1.56363764251469e-08,1.06452418301997e-10,1.57012385229772e-06,3.04598104322481e-07,0.00299258233026862,5.97449389893027e-18,5.33467173792461e-19,0.000185329763946992,0.0188030404031493,2.4404011070413e-11,1.21280216356269e-20
7912,8310,0.925539708489868,3.06485129989371e-16,2.42649434178932e-27,1.22671089650381e-15,6.92501233528396e-52,1.13334947397355e-18,9.92736650311197e-39,1.03439263618365e-28,0.0108821024243548,0.0635781890857755,8.34993607062272e-42,1.20979593140872e-20
10261,5171,0.931972447649258,2.58542140323384e-06,1.32008143718916e-15,0.0132012710147574,6.54908897664284e-29,2.65854344749194e-07,3.51753736139062e-16,8.07131649259452e-13,0.00177721428944752,0.0530437122777666,1.37490660304137e-07,2.36600155296929e-06
14856,16493,0.960115552937551,4.28089026844631e-09,4.57864722200446e-20,0.0186375840195151,4.1066160284259e-51,0.0162050544626215,3.875916176604e-06,4.61881050188628e-14,0.00013020339128835,0.0049076945748786,3.0408375801023e-08,8.65601133554266e-12
8477,13613,0.931671601424788,3.72343734354702e-15,3.66834321303453e-16,1.98457517640965e-17,3.13646906138723e-20,1.50810301654821e-09,1.95717764782158e-46,7.40892354723256e-26,0.018498493710365,0.0498299033567398,3.64622801531525e-24,1.14059179082191e-24
14971,4680,0.929078047129955,0.00504998352208515,6.02435728809712e-10,0.00258288943071393,5.63988698418067e-20,5.6312704465382e-05,0.00616279705856073,1.56553454774021e-10,0.000831111768856718,0.0465376450193504,0.00970111416311647,9.84439069857989e-08
17892,10219,0.942779175965993,1.70750025497737e-09,3.64530970674304e-16,8.69846242164524e-05,5.73295931486011e-49,2.50100613453638e-06,6.35270848911795e-10,2.11758543389974e-13,0.00390307349921558,0.050998343754053,0.00222991833517971,4.72224837578375e-10
10003,14815,0.909465040962414,0.00659963196141726,7.33345252849333e-12,0.0397513408198212,2.33190230425671e-05,0.00901557089549681,0.0027712645045734,3.99647610796251e-11,0.0088730907428732,0.0203426922311038,3.40715120219786e-12,0.00315804880855282
12890,3478,0.953876076091403,4.63873317493748e-08,1.81370167511263e-20,0.000585567111010316,8.74409365381874e-48,4.37442019231999e-05,4.26218088935473e-11,4.52017807711712e-11,0.000547653347643201,0.0449468221372415,9.06202057438088e-08,1.54178908983325e-11
8876,5656,0.926923796755723,0.00978614766923533,6.13556800435482e-14,0.00318460864898393,1.20513358151569e-22,1.2767218174169e-07,0.000227495903728663,5.10749925829832e-12,0.000268488421567734,0.0579905153701731,1.04606506910916e-13,0.00161881955313273
11656,9990,0.942982901657721,1.38733477712958e-07,1.35070965131321e-16,4.26640714481208e-06,3.70076117376459e-22,2.64706874946984e-05,1.28314143778554e-10,3.41479328910334e-12,0.000426794857395506,0.0449878283940621,0.00816541759820537,0.00340618153276948
16091,10463,0.934470631486277,1.7810492988633e-08,2.12296350418813e-15,1.06448259325963e-06,4.11875045364047e-46,0.000418082833755243,0.00200730981374791,5.00995266142359e-18,0.000399827344339721,0.0408723244697384,0.0182072627584977,0.00362347900055532
15397,9742,0.96692838377702,4.77625680349585e-15,2.51078522480831e-14,8.09184599276766e-18,1.71583067215409e-33,2.5474888175636e-06,6.03408594483348e-22,1.32854212711819e-22,0.000989482330240811,0.0320760223801035,3.56402378794244e-06,1.25638622408243e-19
14840,8778,0.936638904687636,1.45845873512786e-08,9.82361799945464e-16,0.0130949168144078,2.37631786790304e-34,0.000142950680824636,8.18920227318323e-16,8.19756940320933e-14,0.00346344661032605,0.0419155550456675,0.00474420385936838,7.71709851682309e-09
11378,9509,0.893769255723788,0.0139243816842213,4.18823154911969e-10,0.00332805561066642,0.000776543689767523,0.0289705915088322,2.63860366368545e-21,6.99066609036343e-17,0.00420342161599727,0.0515831955229413,0.0033363002734305,0.000108253951531948
13169,4442,0.962339027419504,1.94129730116907e-24,2.40416273784888e-25,1.76190694509538e-23,3.49430091070716e-47,1.74750051728303e-10,2.60508508303583e-40,1.64501890050001e-23,0.00188398851173384,0.0357769838940107,1.22582818695006e-15,4.95780660190624e-28
17753,9978,0.963366865055137,1.31069249024015e-06,4.55789908300475e-20,0.00122261929799959,9.70177430505911e-36,8.04939461174173e-05,7.9581752583614e-05,1.55480710599266e-15,0.00435187484151102,0.0308271337517959,7.00299689661202e-05,9.06933978497487e-08
17055,7809,0.929314389562184,0.00482768203721569,4.81823348101256e-23,0.00430116923601199,9.57305460785953e-05,0.00151364925797907,1.24967989412901e-10,3.21041199706078e-15,0.00530058613288966,0.0237127222885892,0.0309340708140805,4.98718983974149e-18
10423,16984,0.983390660053203,3.10886076927207e-08,9.97604549933356e-08,0.00145475971528945,7.00884043823358e-15,0.000579974081391092,1.29686827564368e-14,6.07209999061976e-14,0.00138158445006298,0.00912996502212127,0.00406292582878846,2.74687463611457e-16
18588,11905,0.864131773252992,2.66240381667791e-11,9.27896773387028e-40,0.0809974056630454,8.30565518996445e-92,1.19147424729011e-07,0.0398868157679282,2.44389279037027e-09,0.00163820901616662,0.0133456746812938,4.8581016395076e-13,1.46578789372539e-13
12897,6854,0.947492313332358,1.98489792379384e-07,1.51230066735554e-12,5.54449856204066e-06,3.0835622523081e-15,7.57951729908641e-05,7.18087845772856e-24,7.90984431028967e-14,0.00168572632924763,0.050740420239416,1.92086081447805e-09,1.51780637813065e-11
11936,11436,0.956488677399525,4.05629677787469e-32,9.29581498624987e-29,7.27196102494663e-31,1.21676171853975e-71,8.25213232475977e-10,2.67710150825719e-49,3.58134607101137e-41,0.000316350242119775,0.0431949715331416,1.36621473108917e-18,8.46117998823998e-35
10954,5411,0.94096678838694,1.41960771718898e-22,2.93460638259765e-19,9.35858582239757e-24,1.4439481023205e-29,1.97364442904298e-17,1.36194126698672e-46,4.06668404768349e-38,0.00928194863534,0.0497512629777197,1.18848449171958e-37,1.75480966623338e-27
13591,7575,0.921707998091245,1.90039107793746e-28,7.15889469541175e-22,5.13386459847745e-27,4.13174678617185e-37,5.06195981989768e-12,4.19034330383353e-41,2.04618818059086e-35,0.0274657566948887,0.0508262452088045,4.83315552791273e-32,3.78002353409927e-31
14853,15047,0.979162868652733,3.84467148403349e-13,2.66728290132556e-15,0.00263428935984418,6.46084499563158e-40,0.00199693473756595,3.01405429483932e-39,1.33931473187263e-20,0.00158694870074715,0.0146189583540121,1.94686830959145e-10,2.39667526788023e-14
9706,4690,0.934783913511352,2.28370669357154e-19,1.35447382212509e-17,1.72762569435221e-18,1.34450719994192e-29,2.28819110538411e-14,1.77937031062122e-36,3.21373411898538e-29,0.00117505466239114,0.0640410318262344,2.42202721679774e-20,1.14628913076697e-24
9315,16987,0.926982025811214,6.31132977950903e-09,1.0819056115421e-11,1.18590139194994e-09,2.06809361918043e-09,0.048821610968548,8.14470488073307e-08,1.32429966787805e-23,0.00114507041000599,0.0230424612627352,8.74052430407946e-06,1.92327993342931e-17
9866,15539,0.760302420404389,0.00225677257902299,1.52403893103242e-10,0.0908445394477404,0.00214973896981688,0.0588777020060988,0.0390297596841752,5.69167228670135e-12,0.0104776780969805,0.0360610477360709,3.34811759624246e-07,6.10584977309550e-09
9165,11442,0.904860154187685,3.95996886723508e-24,1.83329390635227e-27,2.95313132357253e-20,1.0729573690103e-52,4.05289602770073e-14,4.65006398233079e-42,1.7886375672608e-35,0.0162905008644367,0.078849344947838,9.20691636567472e-19,6.43955664574168e-29
15126,13117,0.933345258803832,3.0771898369352e-05,1.10074315609985e-12,0.000400388072407637,2.55079121216019e-12,0.0143873035375611,0.00234121024431231,6.59728523060516e-13,0.00211888634856727,0.0316902225925141,0.00858385973793471,0.00710209876019027
16377,14803,0.955250158938026,0.00526132740152931,1.8890269181386e-16,0.00732075056026643,4.69093065785838e-20,0.0190844531339476,6.92527380673426e-14,8.39716903326382e-13,1.23554290745617e-05,0.0119186648711227,0.00114371797295167,8.57169217216625e-06
16509,11668,0.93622992503484,1.9751815253912e-06,2.51935065114649e-12,2.89715275929491e-06,3.17147724728076e-32,0.00393623944921999,6.5144786515734e-28,3.56197799472185e-17,5.50136485811468e-05,0.0505893420379331,0.00917216364907001,1.24438435519871e-05
15527,5643,0.947877345227821,4.23277318039179e-25,8.13874156019886e-28,6.74139744114153e-23,9.56135883195246e-77,3.8961620540382e-18,5.68011666961073e-29,1.8599382002615e-33,0.00054485566272657,0.0515777991094524,1.10633483563565e-33,7.69233439389004e-23
15121,10706,0.950200114922136,0.00238412737262703,6.04870134740662e-14,0.00659525198271161,2.21548214195067e-06,1.33446911511319e-07,0.000152210133834102,1.27289486363084e-11,0.00305230884563255,0.0376032510264039,1.02421513004211e-05,1.44623511033202e-07
8049,7587,0.950491640948681,1.29004821016899e-07,2.26980698826509e-15,0.000131207806303823,4.12851417488711e-29,0.000497896928526829,1.17483119898472e-28,8.26781413600658e-24,0.0037381311311004,0.0449834626058657,0.000157531571911366,2.7877856622407e-12
18171,11183,0.35442302119014,7.5675068886799e-06,1.53939973080576e-29,0.276622762405851,3.45929362453592e-34,1.21561398009365e-08,0.211491988335141,9.26181792745564e-08,0.0948937273122825,0.0523562873585292,1.25230129297515e-14,0.0102045411168353
13888,17218,0.743126975870969,0.000852104836343357,3.27070043870054e-11,0.0274300452180472,1.12453105962608e-24,0.155914193521592,0.0110612133786029,9.10255452158663e-09,0.0120924591537475,0.035540967128872,0.000851419946002416,0.0131306118105618
15269,15287,0.915153240091779,0.000438184538240015,5.79840979657926e-08,0.0203977829784796,1.06857541268333e-38,0.00235243577407001,4.84492449900392e-14,1.50366401178014e-13,1.4959081690162e-05,0.0392349518908567,0.0223286536287535,7.97340318348068e-05
11789,7338,0.955506414560966,1.11231641006558e-21,2.4288326599755e-22,1.09220069578708e-17,1.02828750091795e-30,2.50204256053335e-12,1.17951718694507e-39,8.89704402564401e-34,0.00777956926409076,0.0367140161724416,1.10482040749476e-32,2.78271811374931e-26
