"x","y","centerSPOT","centerx","centery","TF0","TF0_ct","TF1","TF1_ct","TF2","TF2_ct","TF3","TF3_ct"
16786.5696933761,13591.581812345,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
16786.9574267955,13588.4760901895,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16814.5853555715,13582.2536045311,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Cardiomyocytes"
16779.740110558,13628.6997327289,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Cardiomyocytes"
16827.8455761958,13574.7518531567,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Cardiomyocytes"
16842.1650860875,13597.4507752085,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
16710.4971380957,13608.4988782691,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
16826.5076379328,13514.5672261118,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
16755.9375055675,13510.5860918345,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16850.8840093571,13669.0768442394,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Cardiomyocytes"
16883.5648115996,13537.6052266617,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
16896.9169205246,13563.6079334934,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Cardiomyocytes"
16809.4695404702,13484.0263907215,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
16869.8346092462,13509.3329044155,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
16825.1987695537,13476.7557646026,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
16874.1001798043,13689.5762169966,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
16688.8459277312,13672.2531100731,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
16920.1376027452,13566.7055827826,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
16894.1210373409,13510.1322160409,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
16760.7569902736,13462.9428556896,"16790x13596",16790,13596,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
16100.5569373284,16228.516040547,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
16072.0244645712,16221.5247970305,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16070.2086942231,16219.3476110543,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Cardiomyocytes"
16030.1319838106,16235.9429287705,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
16124.7920613457,16177.7209709539,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16081.4429798366,16174.0959265665,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
16060.2905072492,16177.7135437158,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
16159.55061911,16187.1324318806,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
16114.3638896766,16341.1700059144,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Cardiomyocytes"
16185.9580264205,16192.2087037981,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16032.4220420345,16175.7620512141,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
16182.2725211051,16318.9733477132,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
16061.9620147986,16147.9520832349,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
16026.6620607758,16329.6063361886,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
16007.4401811081,16188.9820361584,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Cardiomyocytes"
15993.2136692811,16278.9209206204,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
16180.234276221,16346.0315505786,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
16226.1449196582,16255.7035866565,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
16230.2587827743,16272.9579007695,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
15972.2105035914,16226.4080299411,"16103x16250",16103,16250,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Cardiomyocytes"
18588.8948456319,12410.8450921011,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
18598.7029245592,12351.5124356195,"18589x12387",18589,12387,0,"TMSB4X high cells",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18593.6411603543,12425.3328922421,"18589x12387",18589,12387,0,"TMSB4X high cells",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18634.1741263914,12375.0042368232,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18636.4484419422,12399.9710653666,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18631.3783480282,12413.7672842144,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Endocardial cells"
18533.1434121371,12359.9017528525,"18589x12387",18589,12387,0,"TMSB4X high cells",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
18650.0010079146,12400.2562949659,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18654.9950558452,12398.3079042374,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18529.7061915756,12430.7398499823,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18584.0138325559,12309.902405952,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
18548.5567076268,12317.9349688688,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18539.0477700239,12457.2062168981,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18547.9075902821,12475.7849327228,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18558.6788488611,12487.0722990354,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Fibroblast cells",3,"Epi-epithelial cells"
18687.1255898991,12441.0588743601,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18504.7722006059,12477.9040559689,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18608.3165622464,12515.1146153079,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18540.7678610182,12510.1231574142,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
18468.1221631846,12319.8399352687,"18589x12387",18589,12387,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
8516.27276190925,14120.7734192563,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
8501.83169543374,14148.2714193032,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
8414.9451523996,14081.1336345528,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
8540.10683314809,14116.2569957132,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Immature myocardial cells"
8553.86431726379,14076.929132677,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
8460.24401957229,14015.9611865412,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
8422.13885483319,14158.3946439244,"8477x14095",8477,14095,0,"TMSB4X high cells",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
8580.89300334413,14086.9376055997,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
8435.84976205576,13999.0378005032,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
8574.80191548872,14135.3204551465,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Vascular endothelial cells"
8443.3955183326,13983.9698104254,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
8411.74329387004,13998.8041289976,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
8534.85399373756,13994.060915025,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Endocardial cells",2,"Endocardial cells",3,"Cardiomyocytes"
8578.43304421999,14029.9297420976,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
8382.20658491824,14013.6967485178,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Immature myocardial cells"
8375.84129463281,14011.0945641019,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
8556.23902762512,14204.5525454774,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
8547.9838161022,13979.8317316902,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Cardiomyocytes"
8523.36437888971,13966.1767763203,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
8394.45853712615,14204.5684718549,"8477x14095",8477,14095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
14185.0333425224,17235.3806735637,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
14178.1384522338,17250.9277819176,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
14195.354080624,17194.3313595022,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Valve cells",2,"Erythrocytes",3,"Cardiomyocytes"
14199.8765323825,17255.025041625,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Valve cells",2,"Erythrocytes",3,"Cardiomyocytes"
14185.2081899038,17155.1963900654,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Valve cells",2,"Erythrocytes",3,"Cardiomyocytes"
14141.3552374274,17289.1882743794,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Valve cells",2,"Erythrocytes",3,"Cardiomyocytes"
14237.2734724936,17251.6072532972,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Cardiomyocytes"
14136.4232555214,17292.4319038269,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Valve cells",2,"Erythrocytes",3,"Cardiomyocytes"
14108.2915556846,17275.8991671513,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Erythrocytes",3,"Cardiomyocytes"
14180.292735758,17309.560555161,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Valve cells",2,"Erythrocytes",3,"Immature myocardial cells"
14251.8610385584,17161.2923667818,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Erythrocytes",3,"Cardiomyocytes"
14078.3105362644,17278.9702578093,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Endocardial cells",2,"Erythrocytes",3,"Cardiomyocytes"
14065.0049447442,17180.8473610922,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Endocardial cells",2,"Erythrocytes",3,"Cardiomyocytes"
14134.8530085263,17322.1439932759,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Valve cells",2,"Erythrocytes",3,"Cardiomyocytes"
14205.3962074093,17112.5549747137,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Endocardial cells",2,"Erythrocytes",3,"Cardiomyocytes"
14057.7131216419,17182.2940493759,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Erythrocytes",3,"Cardiomyocytes"
14145.1103963098,17339.8153163875,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"TMSB4X high cells",2,"Erythrocytes",3,"Cardiomyocytes"
14043.9621696499,17193.6682589632,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Erythrocytes",3,"Cardiomyocytes"
14267.1650258519,17143.8845221419,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Valve cells",2,"Erythrocytes",3,"Cardiomyocytes"
14093.7050406949,17324.0268923368,"14165x17218",14165,17218,0,"Cardiomyocytes",1,"Valve cells",2,"Erythrocytes",3,"Cardiomyocytes"
13579.4969722017,9975.77073041897,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
13637.2745056451,9956.5187796103,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
13545.3019852614,9971.94242232312,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
13615.2488074119,9930.05342674283,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
13540.0970046878,9958.62697156941,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
13536.9174532501,10049.0979845611,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
13676.7485207135,10025.456713445,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
13508.3390396828,9940.32769570769,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
13694.8456819737,10004.8951285167,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
13627.4537364653,10084.8236739064,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
13498.3839456816,10021.1212450341,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
13536.1612530977,10076.6734877938,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
13619.3428540407,9877.95711000378,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
13654.6781634298,10080.4681001312,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
13692.5144258176,9918.80787662878,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
13506.7359914648,10068.8599076085,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
13613.09318369,9861.75796453037,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
13473.8339690071,9936.57159690009,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
13695.0570463711,9896.84051011426,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
13460.9685846352,9978.07268608293,"13596x9986",13596,9986,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15302.1776275568,17231.7881543788,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
15303.8063822612,17186.0964358868,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15313.7353803202,17188.4273708329,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
15310.517532785,17252.7348372182,"15273x17216",15273,17216,0,"TMSB4X high cells",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15257.2820681042,17160.8461780273,"15273x17216",15273,17216,0,"TMSB4X high cells",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15215.9113085211,17242.2427598146,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15331.425468752,17191.373313088,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
15335.3328485365,17203.252819694,"15273x17216",15273,17216,0,"TMSB4X high cells",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15283.9484519262,17319.3621570006,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15170.1371633802,17256.5123790097,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15379.5994368944,17168.5440852133,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
15185.0682474981,17298.2796950514,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15221.238301497,17325.1620337198,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15230.2989300627,17331.9971067538,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15182.4435428974,17300.2255323597,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15305.5916688521,17095.9586240592,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15241.5260731424,17338.6075776012,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
15149.7289855722,17174.7508841456,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
15296.0459113353,17346.5422054207,"15273x17216",15273,17216,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15371.2388281714,17307.93263061,"15273x17216",15273,17216,0,"Endocardial cells",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
10843.8187847109,17717.2602287832,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
10840.3016779689,17687.0340568942,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
10828.7139325038,17752.5516669033,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
10877.6991684197,17738.8588356628,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
10801.7243872621,17675.5491169337,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
10797.1633499017,17659.7077212904,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
10875.6936126479,17761.1948816731,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
10819.1268557474,17772.2996811382,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
10791.575820923,17635.171639998,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
10926.949280031,17691.0992226006,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
10829.0442399245,17802.1645162009,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
10777.3253051244,17780.3624520374,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
10908.4070199765,17631.1084615554,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
10917.2063035697,17780.0394873131,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
10929.8474012031,17649.0846686814,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
10896.1389533947,17809.5423450569,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
10956.4328562499,17686.8675743788,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Cardiomyocytes"
10953.5435239799,17654.2019478316,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Vascular endothelial cells",2,"Cardiomyocytes",3,"Endocardial cells"
10899.8263521061,17823.1111162246,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
10845.9684231334,17843.3411104621,"10840x17707",10840,17707,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12374.3841668961,17480.7342289496,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
12395.3506103435,17479.435669288,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12348.2023375563,17498.7006881672,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12353.1364530211,17407.444115463,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
12303.0526055615,17438.1875060739,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
12341.2071444849,17398.2697875526,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
12320.0521531678,17525.1867414595,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12410.3374340948,17385.3172574914,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Endocardial cells",2,"Endocardial cells",3,"Endocardial cells"
12464.7305890111,17451.4947120852,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12428.4551583199,17551.167558926,"12364x17463",12364,17463,0,"Endocardial cells",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12334.3451444401,17357.8521573357,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
12443.2013147076,17539.4911675076,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Endocardial cells",2,"Endocardial cells",3,"Endocardial cells"
12328.1078744857,17567.255382695,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12478.0937782331,17430.7594761685,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12385.3579174478,17341.9348412872,"12364x17463",12364,17463,0,"Cardiomyocytes",1,"Endocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
