"x","y","Macrophages/Microglia cells","Endothelial cells","Neurons","Proliferation","Astrocytes","OPCs","Oligodendrocytes"
6634,5518,0.286799778743913,0.124712361845942,7.6444773317104e-07,2.21505073600311e-05,0.563487990207968,4.2729655215693e-05,0.0249342245918674
9253,4800,0.307203451785568,0.111275334413824,2.27584620303627e-08,0.000145187984292988,0.565160755210928,1.37778345162598e-06,0.0162138700634743
3258,6116,0.319826159357169,0.0505075792278926,9.83113268147803e-08,1.14615935688818e-06,0.616451980417889,1.22953461255791e-06,0.013211806991753
7945,1803,0.325701546275647,0.0172277608484864,3.9255348057044e-08,6.12462523226097e-07,0.646639035950553,1.86717340136498e-06,0.0104291380340414
9319,10195,0.352162772971451,0.0219925967288751,3.75541486006762e-07,6.49988707531951e-07,0.578650423415461,1.97131775517972e-06,0.0471912100362638
7529,8756,0.361816870153006,0.100393768665744,9.53432247729672e-07,5.21423967988683e-06,0.517094906522581,4.28986820228801e-06,0.0206839971185384
9805,3602,0.329643988214593,0.149133515563256,1.54023291281757e-07,4.33530790911174e-05,0.491975000248924,1.87392944967177e-06,0.0292021149413937
7804,8276,0.256999900651594,0.0625725439355422,2.10442494367902e-07,1.3252195755539e-05,0.613131357143329,3.76864460851418e-06,0.0672789669866762
6496,7676,0.215848140352479,0.141192336823494,3.97134960723478e-08,1.0652322730132e-05,0.628028753479935,4.23298465681563e-06,0.0149158443232088
6151,7796,0.26559262712649,0.0979906527502849,3.42623115047167e-08,9.9558972310972e-06,0.630611774780652,2.06896088741152e-06,0.00579288622214358
7667,7317,0.110140550196131,0.048053132613235,1.11783200181983e-07,3.15590850673801e-06,0.79276746675541,8.52080128034148e-06,0.0490270619422359
4500,2041,0.187864254785031,0.0196283971532312,2.13004019147204e-09,7.23485507914036e-07,0.792304502984016,1.44205635635924e-07,0.000201975256537952
4085,7076,0.262219695849562,0.217135357149055,3.05271393554503e-08,3.51357320784288e-05,0.497839247968413,4.28024548322421e-06,0.022766252528269
2984,3239,0.236576694813568,0.119643776851329,5.1213708066153e-07,5.07487011059639e-05,0.623105161354414,6.41416533985778e-05,0.0205589644891036
9044,9955,0.293508662315454,0.0141255748844191,4.65565222070017e-06,7.52098898916224e-06,0.655394085380805,1.19302322887225e-05,0.0369475705458225
6911,2641,0.152217805371686,0.0183747616869967,4.58188053131565e-09,2.28640643401987e-07,0.824262336989759,5.76149562712707e-07,0.00514428657947173
4565,9833,0.182232200121957,0.271918142551633,7.26207250797154e-09,6.06894265744746e-06,0.529155546486336,1.04105633740671e-05,0.0166776240719698
6979,5399,0.0581552228757883,0.213634570516459,3.17365956765582e-08,1.57732651809707e-05,0.704907298330776,7.35126559191649e-06,0.0232797520096082
7321,9835,0.109967586036466,0.133404561158403,3.92772136648988e-09,2.09841107418761e-06,0.747568099806794,1.6192914182718e-06,0.00905603136812288
9045,6359,0.328972874845045,0.0306514532719892,4.34065384473243e-06,1.62739375284577e-05,0.591249187542293,1.70995451856135e-05,0.0490887702041139
6636,1442,0.113612502807823,0.0643263345393787,8.35363813841792e-09,2.51755479945892e-07,0.808121060556376,9.72043753045265e-06,0.0139301215497744
6704,3481,0.366210297884703,0.0231960990964243,1.09662938576874e-07,9.61272530744289e-07,0.601585937788182,2.1006412150308e-06,0.009004493654006
7739,1683,0.124020032433257,0.0511193030054855,9.11272489305050e-09,3.72292932426051e-07,0.814753755496234,3.18025305417288e-07,0.0101062096340602
5050,6117,0.0940568534315789,0.0633536472299062,2.15248566036703e-09,6.16708753465755e-07,0.842060508586018,4.07385535134012e-08,0.000528331152704553
3259,3719,0.165362781130818,0.269949093356189,3.31254909818052e-08,8.09312671367799e-06,0.55199225566165,2.66194150946472e-06,0.0126850816576294
4979,10313,0.203439748627229,0.342411568526964,2.08049031667841e-08,1.73808695956385e-05,0.450194489501941,1.2840545196196e-05,0.003923951124171
10148,5400,0.403017352637718,0.0593278952840634,8.20285335469627e-07,1.50496079326979e-05,0.480316929021253,2.12561564107409e-07,0.0573217406021331
5393,8635,0.230280471496009,0.414967194373215,1.20261897128395e-08,7.60371578015531e-05,0.343083918092977,3.31727382001315e-06,0.011589049579987
8906,9236,0.12767144511315,0.0873398360756732,1.12888025327424e-05,7.71662249594657e-06,0.738055347685559,1.59360622520712e-05,0.0468984296383375
4496,10433,0.135233536726705,0.327200160359916,3.37054797399146e-09,2.21065253607039e-05,0.52983990803499,2.39809426870598e-06,0.00770188688821189
7049,3121,0.311183555629063,0.0483570108484428,4.79824073873531e-08,4.04094643216221e-06,0.633265273051892,2.03460855749861e-06,0.00718803693320545
9116,2403,0.402604012786184,0.101681369291768,3.20654265175249e-05,0.00012120605296161,0.487013818577473,0.000171769691963942,0.00837575817313193
5737,9954,0.102498301526515,0.393123843658189,1.2796394478688e-09,2.14764273107354e-06,0.498479247512776,2.04470146097573e-06,0.00589441367868818
5188,4439,0.266355399800755,0.0279870117084502,3.00084927784302e-07,3.2985893114032e-06,0.654974887601401,1.06078919669373e-05,0.0506684943231879
6220,8635,0.188755273271667,0.270285978605307,4.90683169548414e-08,7.92882265713038e-06,0.529806408363802,7.34284571385445e-06,0.0111370190225365
9527,7438,0.0767565324409747,0.17891602399808,1.01159796062848e-06,1.04567630401038e-05,0.689483682756093,0.000230792322304033,0.0546015001215476
9598,3002,0.101432369777653,0.00921187713549598,2.3738554257284e-08,4.74708274247391e-07,0.841836813694454,2.44375844260595e-06,0.0475159971871265
9804,6000,0.374671755454178,0.175946195006139,2.21125167456459e-05,0.000118002765861583,0.37157810289985,1.57264783087141e-05,0.0776481048789168
10147,7798,0.115481904714928,0.0345036364813986,4.12435097759138e-07,4.17392504136037e-06,0.796483097776627,1.19355230773791e-05,0.05351483914383
7462,3121,0.378632661794762,0.0332312925765183,1.15971548205935e-06,1.39464304560485e-05,0.577395596802069,1.27108330054991e-05,0.0107126318477072
5186,8515,0.191146255987539,0.417114713043862,2.20213286752773e-08,8.78057995100972e-05,0.378062115645106,2.6444081605736e-05,0.0135626434210493
8287,8636,0.134247229956419,0.00594749591538655,5.19008052864328e-08,1.78117731508366e-07,0.826334131677503,5.9808250061059e-07,0.0334703143496541
7117,4440,0.416058576259065,0.12338232315805,0.000116991975661934,0.000137611542695156,0.436116046677102,0.000213864050608603,0.023974586336818
4359,8994,0.0758621393213335,0.478563885994639,1.62532022509582e-10,2.92534661255651e-05,0.438055316251401,9.63164324940841e-06,0.00747977316071998
3533,7075,0.223599075037661,0.24265400711337,6.40981380434237e-08,2.68970180361588e-05,0.519824059057894,2.78924919457345e-05,0.013868005182955
9528,5280,0.4508035891595,0.124957929284069,3.04822803747637e-08,6.22195330220687e-05,0.394439521698377,9.46074654339322e-07,0.0297357637680979
7115,8276,0.342014531966706,0.0906808897323196,7.98851733493593e-07,5.4443502015215e-05,0.544507187146771,6.22227077385661e-06,0.0227359265296807
8562,9835,0.208854171338633,0.0390089095578048,4.32645159011753e-07,3.68538766397742e-06,0.71304129853793,5.70829175514595e-06,0.0390857942410541
3053,3599,0.14340407052404,0.135818249168712,1.62318074850619e-09,1.06728645703479e-05,0.702650106594643,2.78487857198701e-06,0.0181141143462822
10009,9476,0.382539148423455,0.0236244074209544,1.12471080361653e-06,4.71101870657716e-06,0.510458453795946,2.80080702470481e-05,0.0833441465598873
3947,7315,0.25645814022845,0.313552461927523,4.58307295613653e-08,8.63214354522806e-05,0.415235382230085,2.26682873023251e-05,0.0146449800604574
7737,5759,0.300722712415149,0.164861642101157,2.68314505584994e-08,5.14132061313813e-05,0.498764811573392,6.78791310752973e-07,0.0355987150814091
7736,6478,0.16694334929055,0.0814854423555338,1.58561880312484e-07,8.02322862505086e-06,0.723769746064046,1.3585668492092e-05,0.0277796948308725
8152,2402,0.364555504295083,0.016647029855959,4.29155616218459e-06,4.38549775212313e-06,0.611883867416818,2.01524075396311e-05,0.00688476897068603
9044,9715,0.187931982848018,0.00127944767080572,7.34903134822604e-05,5.38787970169601e-08,0.794902340353095,5.52914066197763e-07,0.015812132021736
8769,8277,0.156617256430001,0.034955739698518,6.56385766360656e-07,1.66576703414877e-06,0.746824180546534,7.61950568265423e-06,0.0615928816664639
8081,7078,0.140149026244258,0.0887387020015983,1.14956902508257e-06,3.50312808507883e-06,0.730750589230719,3.46218695345045e-05,0.0403224079567802
7876,1923,0.317086867087349,0.157321297498692,2.33954674690786e-07,2.07223070442789e-05,0.502327621741923,3.39736085992634e-05,0.0232092838017175
4428,9593,0.11772174823731,0.345069433002312,3.47045017600819e-09,1.21363300193231e-05,0.521268226036823,9.22424061761406e-06,0.0159192286824668
7187,3361,0.424868825844213,0.01802499648103,1.94904976157243e-06,2.09747457990424e-05,0.543563320594193,4.14809464097473e-06,0.0135157851903625
6012,10194,0.0347467857175745,0.478110701376895,2.27878680691996e-10,2.24199927298714e-06,0.480288147526263,1.44428335421941e-06,0.00685067886876232
7737,5039,0.469805142243736,0.0374088598578511,2.67733582643983e-05,4.7656877570148e-05,0.47758581448084,1.31701678945587e-05,0.0151125830138445
5050,4679,0.391019862308078,0.0131162267725735,1.02602364802021e-08,2.10513193832973e-06,0.583502863548287,4.61243865686277e-07,0.0123584707350207
4845,2640,0.310597685408832,0.0037992742807834,2.19545306886932e-10,1.34877970522257e-08,0.680080205551345,3.26735964166555e-07,0.00552249431573311
6152,5398,0.0890118998258488,0.146083298976828,1.56462542951826e-07,8.5226911516263e-06,0.707961527306365,9.65768736036436e-05,0.0568380178636598
6773,5039,0.288755492074054,0.0248014651324934,5.57733382577064e-08,2.31880567269435e-06,0.672789282109254,1.99254537509306e-06,0.0136493935598124
4500,3000,0.105425642885582,0.00169802221192694,6.71607121766664e-11,1.15963523128949e-08,0.892872361135022,4.66725145273111e-09,3.95743670523354e-06
8909,2762,0.242952012131076,0.0951017750017462,2.30641862876667e-07,9.36977215713996e-05,0.645596745424027,1.76683830386479e-05,0.0162378706966778
7735,8396,0.268510916413685,0.0258626388971503,5.60069087848552e-08,4.34975469058226e-06,0.641053938651261,4.92290594356593e-07,0.0645676079857097
8563,5759,0.276717626312891,0.13279595529476,0.00067719447232955,0.000127958464771266,0.556633549992543,4.05570949742825e-06,0.0330436597532074
5945,5998,0.17362563186342,0.0563623023409563,3.18365266448325e-09,6.05289590225692e-07,0.76983628683866,6.62755090705334e-08,0.000175104208211795
8563,6958,0.099068578632918,0.0916393972683468,4.32540441408699e-07,1.76833617464333e-05,0.761165756827344,0.000102710768572371,0.0480054406006312
7943,7557,0.106881787705529,0.10882345949459,4.53926609714067e-07,5.80049096474613e-06,0.740134008535134,2.87253591050737e-05,0.0441257644880675
8218,8756,0.104819059391596,0.0127952956186124,2.37565732595516e-07,2.95084465551171e-07,0.851941235497021,5.15350178104663e-07,0.0304433614923937
7531,4680,0.49467501966857,0.190531350768955,0.0123258797287908,0.0117676417296664,0.240142737451659,0.00311060646135524,0.0474467641910022
7323,6478,0.182681518046729,0.0524204601939685,6.4785189728069e-08,3.46211412498836e-06,0.73021872549116,1.83468954616488e-06,0.0346739346792816
6223,1922,0.254903025118884,0.0022751512165719,5.85576747713589e-08,1.64879723630121e-08,0.713065140439496,2.36948121332059e-07,0.0297563712312798
5739,4919,0.185241575178477,0.0793489759681952,1.79284876348425e-08,4.43521060765846e-06,0.671904146795725,7.86258434093759e-06,0.0634929863341669
9803,7678,0.0830003764154709,0.0158451894014246,2.60913787140911e-08,2.76502018215766e-07,0.842232894680019,1.58346849423154e-06,0.0589196534411946
6288,10433,0.137002606747533,0.385185128552188,1.34691494160457e-08,4.53096014450281e-06,0.461253390469071,7.71914608034455e-06,0.0165466106558335
9666,5280,0.347455511631441,0.224775596009261,1.42768489429886e-07,0.000156145848563586,0.384499238963755,8.95190337042022e-07,0.0431124695881536
6635,4799,0.336981817100021,0.136769275135771,1.17100740482098e-06,4.65560419297068e-05,0.503965698501924,0.000100614971440878,0.0221348672415086
7393,4680,0.485254067476319,0.160616915836417,0.00223168203257814,0.00537073201731207,0.311765331799247,0.00053805413595577,0.0342232167021714
8975,10315,0.267179714285253,0.0332193253296745,1.7386987041105e-06,3.27613118334032e-06,0.681520820034092,3.41680714637423e-06,0.0180717087139467
5394,6477,0.159250998619832,0.0457213060033909,6.34456068057521e-09,1.98342486816297e-06,0.793793856981232,2.20796114220468e-07,0.00123162783000215
7735,9115,0.258991124737286,0.180516993943546,2.49867943386012e-05,3.70139003381639e-05,0.538076901301172,0.000107065469053805,0.0222459138542654
4291,7196,0.229383650967675,0.403315428712327,8.0316310544649e-08,0.000193531599112415,0.343144588711414,3.06952080479682e-05,0.0239320244851128
3121,5876,0.278175268499619,0.0347388735873701,5.86958445498763e-09,1.37771542038851e-06,0.67323084424466,5.41613368571901e-07,0.0138530884699769
9805,2883,0.162812569760087,0.00865462771522381,1.30300857851257e-07,2.40906427992456e-07,0.776658051941718,6.23061327583023e-06,0.0518681487624089
9115,5280,0.36337384376011,0.289273697282843,7.7589258008341e-06,0.000222012413247157,0.297779281574254,1.31827491305331e-06,0.0493420877688317
3948,3479,0.164563784622626,0.0508020686473332,1.7460474318836e-08,3.37263293026594e-06,0.766154862075627,3.1969343181341e-07,0.0184755748675778
3190,4078,0.124731243554047,0.190478725323027,5.27302031524296e-10,1.21358336081355e-06,0.676944612049142,7.76250269491623e-07,0.00784342871285072
4293,4079,0.0500518508373177,0.00105823122198716,6.30063770342192e-10,8.2603434876641e-09,0.946680349424834,6.68796949096079e-08,0.00220949274575942
6222,4559,0.29359363361211,0.0735530413446038,8.92454304209257e-07,1.2002426119142e-05,0.60202891567739,1.60986029669821e-05,0.0307954158825064
10009,7558,0.129487633202637,0.0209345490090476,7.53459699365806e-08,5.57305316054043e-07,0.735339194343699,1.03876137994538e-05,0.114227603179532
3534,6356,0.270413000315443,0.057294545750272,7.34731542063405e-09,3.10902040000586e-06,0.658608033649574,5.53957146554934e-07,0.0136807499598494
9045,7318,0.0382800060201013,0.141542082889587,5.56202270983522e-08,6.46761229849461e-06,0.777070101726561,6.47441158110979e-05,0.0430365420154141
4635,7795,0.243523316834545,0.43514683146964,1.50451428348775e-09,0.000438073735980397,0.305010609258331,3.44444521745606e-06,0.0158777227517713
7808,1563,0.164667182202743,0.0326726682258366,8.73126511726747e-09,2.94117562549916e-07,0.792235660747549,1.0954259923183e-06,0.0104230905490517
9392,2403,0.0669211071728444,0.004185886931413,1.13506731463932e-08,7.89055172455172e-08,0.909975863766279,5.66954134134819e-07,0.0189164849191389
5532,4799,0.198367761942715,0.110110989318886,2.24675652774076e-07,7.78910360736984e-06,0.63118453643113,4.29904094738835e-05,0.0602857081185348
5462,8994,0.169576403800744,0.443610924213267,2.30955293537356e-09,7.22231354833191e-05,0.382061629915379,1.31235852630111e-06,0.0046775042670479
4703,9594,0.225213165786972,0.335094835663761,3.77992402345151e-07,1.78061400058986e-05,0.421836379419965,1.36388271330627e-05,0.0178237961697599
8426,4560,0.29582542442838,0.204254644961611,8.9710514338657e-06,0.00112574046124839,0.462299840001532,1.08865362355464e-05,0.0364744925595598
4704,8395,0.137467338211826,0.394707942679144,5.58898134836995e-09,2.43225620438849e-05,0.455000126463272,1.25967398445701e-05,0.0127876677548885
3603,6236,0.246436890353507,0.0756916080264882,3.20084231418821e-09,7.36149292594433e-06,0.672870964713703,1.02562615432355e-06,0.00499214658637907
3672,4918,0.391277809688262,0.0581144409336796,4.01563017843061e-06,1.29123108961454e-05,0.50847679782809,2.8552028364655e-05,0.0420854715805284
10078,8397,0.14142443156899,0.00533175310658196,0.000707101653194827,7.04391868121343e-07,0.769661076132654,1.11424901692065e-05,0.0828637906565414
6773,3361,0.333092236330626,0.0588700332390844,1.1563443783471e-07,1.76212394937569e-05,0.600554700831913,1.47750108734229e-05,0.00745051771357142
4293,4319,0.0513582835899126,0.0377952900176494,3.26673719431118e-11,3.66947877096747e-07,0.910842166535631,2.48294722687237e-08,3.86804679066268e-06
3467,2640,0.327354239944619,0.0357758686237075,8.29271379904494e-09,3.66238979558681e-06,0.632523774555043,4.94110925947135e-07,0.00434195208319545
9320,7558,0.0828193457282434,0.117012390263936,4.51444960024802e-07,6.30664108374822e-06,0.744144534762182,8.21157170919758e-05,0.0559348554425029
5878,1802,0.222562214427607,0.0184623037517151,7.85352241944022e-10,2.30030856694553e-07,0.726672870511933,2.12835491315177e-07,0.0323021676570446
9665,7198,0.101427826374077,0.0582677986605877,1.0478330008117e-07,1.47500740817287e-06,0.804813237267956,3.89445616636475e-05,0.0354506133450081
9116,2163,0.264178134408801,0.00820910804237683,2.40306632295168e-07,1.06908840487209e-06,0.717869807125995,6.51972971121257e-06,0.0097351212980787
5394,5278,0.159208137652731,0.137677177737072,2.63031291241233e-07,1.46155732015508e-05,0.652849131628532,3.57782461814121e-05,0.0502148961309905
9940,9117,0.241106190251018,0.00877290932417324,9.7371688040375e-05,1.34971127643604e-06,0.704618760541656,1.71520421054939e-05,0.0453862664417302
4981,6237,0.107669668194624,0.0926441412377902,9.70111717244147e-10,9.67745075847846e-07,0.798544498924816,1.09616380180166e-07,0.00114061331120209
8012,6958,0.127092992128032,0.112721977223337,7.47451402080797e-08,1.66867097317439e-05,0.716375319054223,1.73706596719637e-05,0.043775579479863
7322,9115,0.111354199660441,0.251800076706941,5.3456833119497e-08,2.11056773296232e-05,0.621223762797657,2.90767352851854e-05,0.0155717249655124
6153,3960,0.223968749039885,0.0146115554876736,8.16220287888452e-07,9.47770990192482e-07,0.666232154989984,1.94622184194331e-05,0.0951663142727595
9116,3122,0.199057590498024,0.116221826057033,3.26938651204204e-06,2.85461375607132e-05,0.633619483325243,0.000208888418705786,0.0508603961769213
9666,5520,0.375860281629464,0.134800034652063,9.24775647608412e-09,0.000117946124266936,0.459966166173115,2.077539751527e-07,0.0292553544193597
4015,8394,0.125591065602458,0.357402335048682,1.06928571677329e-11,1.70384201523594e-06,0.514679831214884,4.68292788251461e-09,0.002325059598339
6083,5758,0.204230287139653,0.12855638251584,1.25133037566153e-08,5.09469420377033e-06,0.641583303310513,2.04870873453307e-06,0.0256228711177516
7322,8636,0.258196455387215,0.127415027507402,3.35739289453718e-08,1.76474259847501e-05,0.561194121831977,4.27027139756008e-07,0.0531762872463532
8770,6359,0.259556671584757,0.0424129793060024,3.40370233581535e-07,1.35353095876737e-05,0.632355939636202,1.38843805854039e-05,0.0656466494126324
3740,8154,0.166030548032035,0.38113549690895,1.71748921943761e-09,8.25629034503362e-06,0.448323321178556,3.51079802824909e-07,0.00450202479282151
4152,9593,0.177799009694667,0.138490801476561,1.87050065930579e-09,8.99085336111076e-06,0.676381388477485,7.35843046535612e-07,0.00731907178437915
6842,4679,0.374498601078755,0.0853004283845616,2.93940224301585e-06,2.65082322535616e-05,0.510425787209483,8.48598037174909e-05,0.0296608758889871
3741,5517,0.219154610671888,0.151205297417074,2.66385132122384e-08,6.89033813036811e-05,0.602777355201494,5.24116447264549e-05,0.0267413950449996
7942,7797,0.0684029266313781,0.0788205853249997,4.90452955178925e-08,1.0895860397873e-06,0.827018441108765,6.81199930368581e-06,0.0257500963042186
4774,5158,0.398526231426314,0.0353950626348799,7.87915607281343e-07,6.34880174134475e-06,0.553945609512697,5.99598962544282e-06,0.0121199637191351
7046,9115,0.0433245145287502,0.349057164027478,8.99188177875142e-10,1.21235080563797e-06,0.597904556518576,6.30922630309071e-07,0.00971192075257105
6358,8156,0.194978855877541,0.385102163379039,1.65627858958208e-07,2.10496087122851e-05,0.407516510957081,5.29610645054018e-07,0.0123807249391232
8148,10314,0.19091285208154,0.0593914639410681,3.73850882137695e-05,0.000149272952435397,0.704964330347672,0.000119948694123799,0.0444247468949464
8907,7558,0.060948213459436,0.115354752954638,2.74749821213422e-07,2.21754771815753e-06,0.759737294379205,7.19635272115903e-05,0.0638852833819692
3671,7795,0.108160754118391,0.393043819329776,8.18739014376156e-10,9.28310348422542e-06,0.488374545992794,2.73149570975798e-06,0.0104088651411064
5946,4080,0.222747973571811,0.0209491144911038,5.80841028210657e-07,4.01537033735205e-06,0.726872202162214,2.79319528925277e-06,0.0294233203682163
9595,9476,0.292267996973818,0.0276028136703183,2.70377399255258e-06,5.36682161358708e-05,0.606194937149993,1.32675236853382e-05,0.0738646126920567
6357,9115,0.0855305480063813,0.437878721743688,3.56763396122665e-10,6.86619355466345e-06,0.473801078846748,1.26806005940857e-07,0.00278265804685792
8493,8996,0.14454270247318,0.236019896359167,1.6054601631645e-06,0.00183625386479722,0.600781043236087,7.25985146925351e-05,0.0167459000919125
7944,4200,0.432002872261516,0.0257475430476718,1.95622072140899e-05,0.000176248741933634,0.507328971352713,1.75569160640269e-06,0.034723046697345
6839,9954,0.152484374987248,0.304161597569432,1.33863308231872e-08,1.97474024428459e-06,0.533998717456429,2.25522204257446e-06,0.00935106663827221
4154,6476,0.284296606584181,0.153088592698062,2.93220564433793e-08,1.41076460630077e-05,0.556171918642056,2.07569134791126e-06,0.00642666941623295
6081,9594,0.102820812672245,0.428537893802987,2.90923013344801e-09,1.62184602454427e-05,0.464712442956615,9.41097242049066e-07,0.00391168810143506
10008,10195,0.269989081147763,0.118897972121381,1.03592369776829e-05,0.00108915642497616,0.539453791696681,0.000121677473586743,0.0704379618986334
4152,9114,0.0969281615725727,0.395725467699752,6.30962486944404e-10,2.23629913456445e-05,0.499125133576025,1.39963020786008e-06,0.0081974738991341
5737,8755,0.143343575312938,0.333173096335142,1.10648254299575e-09,5.52715700783728e-06,0.518623127355517,7.16154737806121e-07,0.00485395657817467
6842,3241,0.352027618711422,0.0409254173622387,1.0610715707099e-07,7.76813542645255e-06,0.597550335677627,6.21207581043976e-06,0.00948254193031808
4359,9473,0.117622080869876,0.274346548332251,1.16051033968446e-09,2.4882083317262e-06,0.578901743152731,8.19563666702398e-06,0.0291189426396324
9460,3482,0.278530341333338,0.136674136197643,8.26159504988776e-07,5.71901567628349e-05,0.561384842599631,1.07505398000899e-05,0.0233419130133202
3878,7435,0.231424635002054,0.272594064326717,3.21746954941912e-09,2.0958163617552e-05,0.486456408515513,1.70930074562517e-06,0.00950222147388343
3397,3958,0.0870965848796313,0.171744126080377,1.03364654180827e-09,6.76723879761705e-06,0.723902421992895,4.17341804922685e-07,0.0172496814328472
4911,7556,0.247112639868305,0.41494357809874,4.58290878351409e-07,0.000102385774391579,0.310569311131185,2.2704540842811e-05,0.0272489222956576
6429,3480,0.27406641948159,0.00571898166817677,2.24498509180912e-08,1.92933155842315e-07,0.718326950046696,1.15055312796694e-07,0.00188731836521748
6153,4439,0.295819745814997,0.0530219256594577,1.24737608288143e-07,2.89221619366547e-06,0.635989483342383,2.02400018248848e-05,0.0151455882275356
5461,10673,0.150987026333088,0.29420000736915,5.12909028602258e-09,8.57254034599868e-06,0.543511440136164,1.0290645082541e-05,0.0112826578470801
9802,9116,0.216497794877702,0.0183081854885285,1.22046103784705e-05,5.71870206113556e-06,0.715641557810178,2.35686005511803e-05,0.049510969910601
6151,8276,0.174558640973411,0.155243210593831,6.17234387265472e-09,2.47107672425688e-06,0.665522674263499,8.59920674437619e-07,0.00467213699951705
8702,4321,0.356837617807974,0.261259087723555,1.11191079927073e-05,0.000492511216951486,0.344250230331105,0.000101711831395903,0.0370477219810261
8978,2403,0.319636816207238,0.021520649717711,1.61131151385302e-06,2.3387093780629e-05,0.652147458159271,8.98400491944351e-06,0.00666109350556539
6633,8875,0.0465570201919609,0.375856770711668,1.87872647054606e-10,1.7746034591122e-06,0.558421088632805,9.18440810728691e-07,0.0191624272314244
4913,3000,0.245535182904017,0.000862796134329471,4.05826149796486e-09,1.14575063740382e-07,0.75011091273418,1.34939288636339e-07,0.00349085465485988
6908,9355,0.0570842027083531,0.35993645800568,3.22323203787382e-10,2.70440258774682e-06,0.576592373993354,5.81176948342041e-07,0.00638367939075353
4018,2400,0.213585684508358,0.273961586473076,5.54350951691541e-08,1.64049660213928e-05,0.505707520159824,1.22636869113552e-07,0.00672862582075663
4845,2161,0.278227457910052,0.0498102847867462,1.63564859315295e-08,3.75618357652224e-06,0.640888555886536,6.74555995385212e-07,0.0310692543206073
7254,6837,0.285521466003712,0.0823150484513933,2.68793728633518e-08,4.29324868593494e-05,0.596820442502133,1.01022613809777e-06,0.0352990734503905
8703,1683,0.248542331810307,0.0261140619080855,1.34318331588811e-06,2.50263544690666e-05,0.71019906472963,5.85318736085077e-05,0.0150596401405846
4635,8754,0.0999798976860233,0.382925053844229,3.2077932274864e-10,5.65564198631054e-06,0.508623414964958,9.38222838801275e-07,0.00846503931918551
8286,9116,0.0803108794598051,0.0108556576688387,6.13273824390994e-09,6.37644402927338e-07,0.878902866662448,2.35745997707311e-06,0.0299275949717899
9184,3961,0.260453407119419,0.0677595570776749,1.19243574843277e-07,0.000202139825324052,0.615093081480095,3.30836680278654e-06,0.0564883868871088
7462,3361,0.586469603013516,0.0730688347688601,0.000598427682198441,8.63303046391338e-05,0.308799571275172,0.000500046335528974,0.0304771866200853
9871,8277,0.159089934670044,0.0129661573496029,5.99190502875964e-07,3.53991612402414e-07,0.779237515930269,4.99074868607226e-06,0.0487004481192827
8287,7677,0.0519501762152595,0.0620638931774627,5.35419353200849e-08,1.48339003001172e-06,0.850304453402482,6.0228900109428e-06,0.0356739173828194
7599,5998,0.23266031119267,0.132005685720268,1.86068544421624e-08,9.91892927674776e-06,0.579355691208007,8.87027857751662e-07,0.0559674873150654
8427,3601,0.186395805661383,0.006542260247327,6.2411218009344e-08,8.10942837232958e-07,0.793902618413081,3.59974117465126e-07,0.0131580823500361
9735,6119,0.361051021776301,0.0678412557012744,2.69438365145806e-05,0.000133446895436086,0.507838817244305,7.81776119030516e-06,0.0631006967849788
5463,6357,0.119256315535775,0.0368155159530141,3.79397866069042e-09,8.58084980831437e-07,0.843574684787035,2.55307098489755e-07,0.000352366538117803
8151,3841,0.353835678431373,0.0971303793214053,1.02600803364708e-05,8.48085567506015e-05,0.501612310860542,4.39161468490595e-06,0.0473221711349077
9737,1564,0.143086894423621,0.0300407041413071,1.37630749351891e-07,1.76538727250968e-06,0.795625040853579,1.34306092430676e-05,0.0312320269542275
4291,7915,0.199272409471169,0.460969768112013,3.7680695639105e-09,0.000116037205550902,0.320128174070181,7.35635958108132e-06,0.0195062510134353
9251,9596,0.128209860734555,0.02766313130145,0.044124455290127,4.60052535116671e-06,0.734504905427104,4.8483723810181e-05,0.0654445629976023
3947,6356,0.279100177829246,0.203457524011631,3.17270843309442e-08,2.66559262193849e-05,0.508900262503231,2.91305687953479e-06,0.00851243494570888
6840,8755,0.0582066258181925,0.383540741218715,2.74810564358633e-11,4.68859411624382e-06,0.556288917419581,7.01035467698043e-08,0.00195895681836756
8219,6598,0.166133799279634,0.0642011219739374,2.11432299942377e-07,8.24611863338974e-06,0.712339028977374,2.75856538097431e-05,0.0572900065643116
4982,3360,0.318179089509243,0.000659479128802114,1.08598991148515e-08,4.99090418299747e-09,0.681013501130808,1.05242067678454e-08,0.000147903856137161
5463,6597,0.155739636956937,0.0849213385980971,1.14985936261654e-09,2.91207855828435e-06,0.759177608081978,2.71948589396353e-07,0.000158231185980823
9116,3602,0.247833644985336,0.0584035344398601,1.77089651708734e-07,5.83773523716563e-06,0.691830327268827,1.13430933328322e-06,0.00192534417175465
9114,7678,0.149650936474132,0.0646303758078876,1.81256191581997e-07,6.16518112438026e-06,0.726612821087481,9.13906632950159e-05,0.0590081295298884
8976,6958,0.0300011716192072,0.0915810814245718,7.81215251993154e-07,1.73292914452628e-05,0.825931647766695,0.000138801058468227,0.0523291876243608
8906,9955,0.436870916978799,0.0248797352911674,0.00128588455452272,1.83715612290951e-05,0.50313209601375,0.000315236351103235,0.0334977592494292
3464,7195,0.146453546577158,0.247617759085798,4.03493866361674e-08,6.43741013616079e-06,0.600352482499953,1.1380816949924e-06,0.0055685959958729
